x,y,yaw
298254.669,4137575.878,-1.605113
298254.662,4137575.678,-1.609727
298254.653,4137575.478,-1.616313
298254.643,4137575.278,-1.624876
298254.632,4137575.079,-1.632020
298254.619,4137574.879,-1.633971
298254.607,4137574.679,-1.630714
298254.596,4137574.480,-1.622236
298254.587,4137574.280,-1.608520
298254.581,4137574.080,-1.592523
298254.578,4137573.880,-1.578202
298254.578,4137573.680,-1.565585
298254.580,4137573.480,-1.554675
298254.584,4137573.280,-1.545471
298254.590,4137573.080,-1.537970
298254.597,4137572.880,-1.532167
298254.605,4137572.681,-1.528057
298254.614,4137572.481,-1.525636
298254.623,4137572.281,-1.524901
298254.632,4137572.081,-1.525849
298254.641,4137571.881,-1.528480
298254.649,4137571.682,-1.532796
298254.656,4137571.482,-1.538798
298254.662,4137571.282,-1.546489
298254.666,4137571.082,-1.552281
298254.669,4137570.882,-1.551315
298254.674,4137570.682,-1.543546
298254.681,4137570.482,-1.528950
298254.691,4137570.282,-1.510760
298254.705,4137570.083,-1.494367
298254.721,4137569.884,-1.479865
298254.741,4137569.685,-1.467259
298254.763,4137569.486,-1.456550
298254.786,4137569.287,-1.447733
298254.812,4137569.089,-1.440802
298254.838,4137568.891,-1.435751
298254.865,4137568.692,-1.432573
298254.893,4137568.494,-1.431264
298254.921,4137568.296,-1.431821
298254.948,4137568.098,-1.434244
298254.975,4137567.900,-1.438535
298255.001,4137567.702,-1.444698
298255.025,4137567.503,-1.452736
298255.048,4137567.305,-1.458851
298255.071,4137567.106,-1.457258
298255.094,4137566.907,-1.447873
298255.120,4137566.709,-1.431984
298255.149,4137566.511,-1.416715
298255.181,4137566.314,-1.403148
298255.216,4137566.117,-1.391292
298255.253,4137565.920,-1.381148
298255.291,4137565.724,-1.372714
298255.331,4137565.528,-1.365988
298255.372,4137565.332,-1.360963
298255.414,4137565.137,-1.357637
298255.457,4137564.941,-1.356004
298255.500,4137564.746,-1.356062
298255.542,4137564.550,-1.357810
298255.584,4137564.355,-1.361249
298255.625,4137564.159,-1.366379
298255.665,4137563.963,-1.373202
298255.704,4137563.767,-1.380924
298255.741,4137563.570,-1.385027
298255.778,4137563.374,-1.384800
298255.815,4137563.177,-1.380233
298255.854,4137562.981,-1.371314
298255.895,4137562.785,-1.358027
298255.939,4137562.590,-1.341711
298255.985,4137562.396,-1.326764
298256.035,4137562.202,-1.313539
298256.087,4137562.009,-1.302041
298256.141,4137561.817,-1.292267
298256.197,4137561.624,-1.284216
298256.254,4137561.433,-1.277882
298256.312,4137561.242,-1.273259
298256.371,4137561.050,-1.270344
298256.431,4137560.859,-1.269132
298256.490,4137560.668,-1.269620
298256.549,4137560.477,-1.271809
298256.608,4137560.286,-1.275700
298256.665,4137560.095,-1.281294
298256.722,4137559.903,-1.288595
298256.777,4137559.711,-1.295252
298256.831,4137559.518,-1.294174
298256.886,4137559.326,-1.284858
298256.944,4137559.134,-1.267765
298257.006,4137558.944,-1.250162
298257.070,4137558.755,-1.234478
298257.138,4137558.567,-1.220725
298257.207,4137558.379,-1.208907
298257.279,4137558.192,-1.199022
298257.353,4137558.006,-1.191065
298257.427,4137557.821,-1.185029
298257.503,4137557.636,-1.180909
298257.579,4137557.451,-1.178697
298257.656,4137557.266,-1.178392
298257.732,4137557.081,-1.179991
298257.808,4137556.896,-1.183495
298257.883,4137556.711,-1.188906
298257.957,4137556.525,-1.196228
298258.029,4137556.339,-1.204966
298258.100,4137556.152,-1.208260
298258.172,4137555.965,-1.203917
298258.244,4137555.778,-1.191910
298258.320,4137555.593,-1.174172
298258.399,4137555.410,-1.157648
298258.480,4137555.227,-1.142965
298258.565,4137555.046,-1.130128
298258.651,4137554.865,-1.119139
298258.739,4137554.686,-1.109996
298258.829,4137554.507,-1.102693
298258.919,4137554.329,-1.097224
298259.011,4137554.151,-1.093583
298259.103,4137553.973,-1.091765
298259.195,4137553.796,-1.091767
298259.287,4137553.618,-1.093589
298259.379,4137553.440,-1.097231
298259.470,4137553.262,-1.102696
298259.559,4137553.083,-1.109988
298259.647,4137552.904,-1.117632
298259.735,4137552.724,-1.120154
298259.822,4137552.544,-1.117031
298259.910,4137552.365,-1.108247
298260.001,4137552.186,-1.094282
298260.094,4137552.009,-1.080410
298260.189,4137551.833,-1.068074
298260.286,4137551.659,-1.057278
298260.385,4137551.485,-1.048023
298260.486,4137551.312,-1.040309
298260.588,4137551.140,-1.034131
298260.690,4137550.968,-1.029488
298260.794,4137550.797,-1.026374
298260.897,4137550.626,-1.024788
298261.001,4137550.455,-1.024727
298261.105,4137550.284,-1.026191
298261.208,4137550.113,-1.029179
298261.311,4137549.941,-1.033692
298261.413,4137549.769,-1.039732
298261.514,4137549.596,-1.046861
298261.613,4137549.423,-1.050016
298261.713,4137549.250,-1.047747
298261.813,4137549.077,-1.040043
298261.916,4137548.905,-1.026884
298262.021,4137548.735,-1.010371
298262.128,4137548.566,-0.995394
298262.238,4137548.399,-0.982158
298262.350,4137548.233,-0.970668
298262.464,4137548.069,-0.960923
298262.579,4137547.905,-0.952921
298262.696,4137547.743,-0.946657
298262.813,4137547.581,-0.942125
298262.931,4137547.419,-0.939321
298263.049,4137547.258,-0.938242
298263.167,4137547.097,-0.938885
298263.285,4137546.935,-0.941250
298263.403,4137546.773,-0.945340
298263.519,4137546.611,-0.951156
298263.635,4137546.448,-0.958702
298263.749,4137546.283,-0.963598
298263.864,4137546.119,-0.957731
298263.980,4137545.957,-0.941555
298264.099,4137545.796,-0.924302
298264.221,4137545.637,-0.908940
298264.345,4137545.480,-0.895479
298264.471,4137545.325,-0.883923
298264.598,4137545.171,-0.874271
298264.727,4137545.018,-0.866518
298264.857,4137544.866,-0.860659
298264.988,4137544.715,-0.856687
298265.119,4137544.564,-0.854597
298265.250,4137544.413,-0.854388
298265.382,4137544.262,-0.856057
298265.512,4137544.111,-0.859607
298265.642,4137543.959,-0.865039
298265.772,4137543.806,-0.872359
298265.900,4137543.653,-0.880284
298266.027,4137543.499,-0.877171
298266.156,4137543.346,-0.861274
298266.288,4137543.195,-0.844113
298266.422,4137543.047,-0.828829
298266.558,4137542.900,-0.815432
298266.696,4137542.755,-0.803926
298266.835,4137542.612,-0.794310
298266.976,4137542.470,-0.786580
298267.118,4137542.329,-0.780730
298267.260,4137542.188,-0.776755
298267.403,4137542.048,-0.774650
298267.546,4137541.909,-0.774411
298267.689,4137541.769,-0.776039
298267.831,4137541.628,-0.779535
298267.973,4137541.487,-0.784899
298268.114,4137541.345,-0.792138
298268.254,4137541.203,-0.800444
298268.393,4137541.059,-0.802596
298268.532,4137540.915,-0.796872
298268.673,4137540.773,-0.783771
298268.815,4137540.633,-0.770061
298268.960,4137540.495,-0.757844
298269.106,4137540.358,-0.747126
298269.253,4137540.223,-0.737908
298269.402,4137540.089,-0.730189
298269.551,4137539.956,-0.723966
298269.701,4137539.824,-0.719237
298269.852,4137539.692,-0.715999
298270.003,4137539.561,-0.714248
298270.154,4137539.430,-0.713983
298270.305,4137539.299,-0.715204
298270.456,4137539.168,-0.717911
298270.607,4137539.036,-0.722106
298270.756,4137538.903,-0.727792
298270.905,4137538.770,-0.734236
298271.053,4137538.636,-0.734569
298271.202,4137538.502,-0.727098
298271.353,4137538.370,-0.714774
298271.504,4137538.240,-0.702891
298271.658,4137538.111,-0.691558
298271.812,4137537.985,-0.680775
298271.968,4137537.860,-0.670543
298272.126,4137537.736,-0.660860
298272.284,4137537.614,-0.651726
298272.444,4137537.494,-0.643139
298272.604,4137537.374,-0.635097
298272.766,4137537.256,-0.627598
298272.928,4137537.139,-0.620639
298273.091,4137537.024,-0.614219
298273.255,4137536.909,-0.608335
298273.419,4137536.795,-0.602986
298273.584,4137536.682,-0.598169
298273.750,4137536.570,-0.593879
298273.916,4137536.458,-0.590085
298274.082,4137536.347,-0.586780
298274.249,4137536.237,-0.583968
298274.416,4137536.127,-0.581647
298274.583,4137536.017,-0.579820
298274.750,4137535.907,-0.578487
298274.918,4137535.798,-0.577648
298275.085,4137535.689,-0.577303
298275.253,4137535.580,-0.577453
298275.421,4137535.471,-0.578097
298275.588,4137535.361,-0.579235
298275.755,4137535.252,-0.580868
298275.922,4137535.142,-0.582995
298276.089,4137535.031,-0.585615
298276.256,4137534.921,-0.586750
298276.423,4137534.811,-0.577080
298276.591,4137534.703,-0.559623
298276.762,4137534.598,-0.543648
298276.933,4137534.496,-0.529494
298277.107,4137534.396,-0.517169
298277.281,4137534.298,-0.506675
298277.456,4137534.202,-0.498010
298277.632,4137534.107,-0.491169
298277.809,4137534.013,-0.486147
298277.986,4137533.920,-0.482941
298278.163,4137533.827,-0.481546
298278.340,4137533.735,-0.481960
298278.518,4137533.642,-0.484184
298278.694,4137533.548,-0.488218
298278.871,4137533.454,-0.494067
298279.046,4137533.358,-0.501734
298279.221,4137533.262,-0.506062
298279.397,4137533.165,-0.498372
298279.573,4137533.071,-0.482665
298279.751,4137532.980,-0.468255
298279.930,4137532.890,-0.455497
298280.110,4137532.804,-0.444397
298280.291,4137532.718,-0.434956
298280.473,4137532.635,-0.427172
298280.655,4137532.553,-0.421042
298280.838,4137532.471,-0.416561
298281.021,4137532.391,-0.413726
298281.204,4137532.310,-0.412534
298281.387,4137532.230,-0.412985
298281.570,4137532.150,-0.415077
298281.753,4137532.069,-0.418812
298281.936,4137531.987,-0.424192
298282.118,4137531.904,-0.431220
298282.299,4137531.820,-0.435899
298282.480,4137531.736,-0.431119
298282.663,4137531.653,-0.417317
298282.846,4137531.574,-0.402556
298283.031,4137531.497,-0.389384
298283.216,4137531.422,-0.377809
298283.402,4137531.349,-0.367833
298283.589,4137531.278,-0.359454
298283.777,4137531.208,-0.352670
298283.965,4137531.140,-0.347478
298284.153,4137531.072,-0.343872
298284.341,4137531.005,-0.341851
298284.530,4137530.938,-0.341413
298284.718,4137530.871,-0.342556
298284.906,4137530.803,-0.345283
298285.094,4137530.735,-0.349594
298285.282,4137530.666,-0.355493
298285.469,4137530.596,-0.360741
298285.657,4137530.526,-0.347948
298285.845,4137530.460,-0.332179
298286.035,4137530.396,-0.318161
298286.225,4137530.334,-0.305903
298286.416,4137530.275,-0.295410
298286.608,4137530.218,-0.286680
298286.800,4137530.162,-0.279712
298286.992,4137530.107,-0.274501
298287.185,4137530.053,-0.271043
298287.378,4137530.000,-0.269335
298287.570,4137529.947,-0.269375
298287.763,4137529.893,-0.271162
298287.956,4137529.840,-0.274696
298288.148,4137529.785,-0.279980
298288.340,4137529.729,-0.287016
298288.532,4137529.672,-0.294568
298288.723,4137529.613,-0.293779
298288.915,4137529.556,-0.282886
298289.107,4137529.502,-0.264686
298289.301,4137529.452,-0.247796
298289.495,4137529.404,-0.232826
298289.690,4137529.359,-0.219785
298289.885,4137529.317,-0.208675
298290.081,4137529.276,-0.199492
298290.277,4137529.237,-0.192231
298290.474,4137529.200,-0.186886
298290.670,4137529.163,-0.183452
298290.867,4137529.127,-0.181922
298291.064,4137529.090,-0.182296
298291.260,4137529.054,-0.184572
298291.457,4137529.017,-0.188752
298291.653,4137528.979,-0.194839
298291.849,4137528.939,-0.202839
298292.045,4137528.898,-0.209221
298292.241,4137528.857,-0.205199
298292.437,4137528.817,-0.190512
298292.633,4137528.781,-0.173275
298292.831,4137528.748,-0.157855
298293.028,4137528.718,-0.144264
298293.226,4137528.691,-0.132508
298293.425,4137528.665,-0.122585
298293.623,4137528.642,-0.114493
298293.822,4137528.620,-0.108225
298294.021,4137528.598,-0.103777
298294.220,4137528.578,-0.101142
298294.419,4137528.558,-0.100319
298294.618,4137528.538,-0.101305
298294.817,4137528.517,-0.104099
298295.016,4137528.496,-0.108705
298295.214,4137528.474,-0.115124
298295.413,4137528.450,-0.123266
298295.611,4137528.425,-0.128436
298295.810,4137528.399,-0.128025
298296.008,4137528.374,-0.122024
298296.207,4137528.351,-0.110416
298296.406,4137528.330,-0.095887
298296.605,4137528.312,-0.082834
298296.804,4137528.297,-0.071326
298297.004,4137528.284,-0.061365
298297.203,4137528.272,-0.052951
298297.403,4137528.263,-0.046082
298297.603,4137528.254,-0.040755
298297.803,4137528.246,-0.036965
298298.003,4137528.239,-0.034710
298298.203,4137528.232,-0.033987
298298.402,4137528.225,-0.034795
298298.602,4137528.218,-0.037135
298298.802,4137528.210,-0.041007
298299.002,4137528.202,-0.046413
298299.202,4137528.192,-0.053356
298299.401,4137528.181,-0.057063
298299.601,4137528.170,-0.051256
298299.801,4137528.161,-0.036372
298300.001,4137528.155,-0.020435
298300.201,4137528.152,-0.006281
298300.401,4137528.152,0.006083
298300.601,4137528.155,0.016653
298300.801,4137528.159,0.025431
298301.001,4137528.165,0.032420
298301.200,4137528.172,0.037625
298301.400,4137528.180,0.041051
298301.600,4137528.188,0.042700
298301.800,4137528.197,0.042576
298302.000,4137528.205,0.040679
298302.200,4137528.213,0.037007
298302.399,4137528.220,0.031559
298302.599,4137528.225,0.024331
298302.799,4137528.229,0.016901
298302.999,4137528.233,0.025268
298303.199,4137528.240,0.045555
298303.399,4137528.251,0.064000
298303.598,4137528.266,0.080352
298303.798,4137528.283,0.094601
298303.996,4137528.303,0.106744
298304.195,4137528.326,0.116784
298304.394,4137528.350,0.124727
298304.592,4137528.375,0.130582
298304.790,4137528.402,0.134357
298304.989,4137528.429,0.136055
298305.187,4137528.456,0.135682
298305.385,4137528.483,0.133237
298305.583,4137528.509,0.128717
298305.782,4137528.534,0.122118
298305.980,4137528.558,0.113435
298306.179,4137528.579,0.106672
298306.378,4137528.601,0.107897
298306.577,4137528.623,0.117191
298306.775,4137528.648,0.131894
298306.973,4137528.675,0.145357
298307.171,4137528.706,0.157259
298307.368,4137528.738,0.167597
298307.565,4137528.772,0.176368
298307.762,4137528.808,0.183575
298307.958,4137528.845,0.189220
298308.155,4137528.883,0.193307
298308.351,4137528.922,0.195839
298308.547,4137528.961,0.196820
298308.743,4137529.000,0.196250
298308.939,4137529.039,0.194130
298309.136,4137529.077,0.190461
298309.332,4137529.114,0.185241
298309.529,4137529.151,0.178470
298309.726,4137529.185,0.171612
298309.923,4137529.219,0.168437
298310.120,4137529.253,0.169138
298310.317,4137529.287,0.173722
298310.514,4137529.322,0.182200
298310.710,4137529.360,0.194587
298310.906,4137529.400,0.210368
298311.102,4137529.443,0.225354
298311.296,4137529.489,0.238625
298311.490,4137529.537,0.250177
298311.684,4137529.588,0.260009
298311.877,4137529.640,0.268124
298312.070,4137529.694,0.274526
298312.262,4137529.748,0.279219
298312.454,4137529.804,0.282210
298312.646,4137529.860,0.283501
298312.838,4137529.916,0.283096
298313.030,4137529.971,0.280996
298313.222,4137530.026,0.277199
298313.415,4137530.081,0.271705
298313.608,4137530.134,0.264512
298313.801,4137530.185,0.256552
298313.995,4137530.236,0.255218
298314.188,4137530.287,0.262114
298314.381,4137530.340,0.277277
298314.572,4137530.397,0.298727
298314.763,4137530.457,0.318685
298314.952,4137530.522,0.336356
298315.141,4137530.589,0.351728
298315.328,4137530.659,0.364801
298315.514,4137530.732,0.375579
298315.700,4137530.806,0.384075
298315.885,4137530.882,0.390297
298316.070,4137530.958,0.394257
298316.255,4137531.035,0.395962
298316.439,4137531.112,0.395415
298316.624,4137531.189,0.392617
298316.809,4137531.265,0.387563
298316.994,4137531.340,0.380248
298317.180,4137531.413,0.370661
298317.367,4137531.485,0.363462
298317.554,4137531.557,0.372181
298317.739,4137531.631,0.388307
298317.924,4137531.708,0.402740
298318.107,4137531.788,0.415469
298318.290,4137531.869,0.426488
298318.471,4137531.953,0.435797
298318.652,4137532.038,0.443398
298318.833,4137532.124,0.449295
298319.013,4137532.212,0.453491
298319.192,4137532.300,0.455991
298319.372,4137532.388,0.456798
298319.551,4137532.476,0.455912
298319.731,4137532.564,0.453335
298319.911,4137532.651,0.449065
298320.091,4137532.737,0.443101
298320.272,4137532.822,0.435441
298320.454,4137532.906,0.429717
298320.636,4137532.989,0.429691
298320.818,4137533.073,0.435373
298320.998,4137533.158,0.446782
298321.178,4137533.246,0.463240
298321.356,4137533.337,0.479169
298321.533,4137533.430,0.493342
298321.709,4137533.526,0.505751
298321.883,4137533.624,0.516398
298322.056,4137533.724,0.525284
298322.229,4137533.825,0.532414
298322.401,4137533.927,0.537794
298322.573,4137534.029,0.541429
298322.744,4137534.133,0.543324
298322.915,4137534.236,0.543480
298323.086,4137534.339,0.541897
298323.258,4137534.442,0.538575
298323.430,4137534.544,0.533510
298323.602,4137534.646,0.526698
298323.776,4137534.745,0.520980
298323.949,4137534.846,0.531172
298324.120,4137534.948,0.544555
298324.291,4137535.053,0.556449
298324.460,4137535.159,0.566848
298324.628,4137535.268,0.575750
298324.796,4137535.377,0.583154
298324.962,4137535.488,0.589062
298325.128,4137535.599,0.593478
298325.294,4137535.711,0.596402
298325.459,4137535.824,0.597839
298325.625,4137535.936,0.597788
298325.790,4137536.049,0.596250
298325.956,4137536.161,0.593225
298326.122,4137536.272,0.588712
298326.288,4137536.383,0.582709
298326.456,4137536.492,0.576587
298326.623,4137536.602,0.582164
298326.789,4137536.713,0.600221
298326.953,4137536.828,0.618448
298327.115,4137536.945,0.634690
298327.275,4137537.065,0.648934
298327.434,4137537.186,0.661175
298327.591,4137537.310,0.671414
298327.747,4137537.435,0.679656
298327.902,4137537.561,0.685908
298328.057,4137537.688,0.690176
298328.211,4137537.816,0.692467
298328.365,4137537.944,0.692783
298328.519,4137538.071,0.691127
298328.673,4137538.198,0.687498
298328.828,4137538.325,0.681893
298328.984,4137538.450,0.674308
298329.140,4137538.575,0.665583
298329.298,4137538.698,0.661351
298329.456,4137538.821,0.662662
298329.613,4137538.944,0.669530
298329.769,4137539.069,0.681972
298329.923,4137539.196,0.697717
298330.076,4137539.326,0.711985
298330.226,4137539.458,0.724615
298330.375,4137539.591,0.735604
298330.523,4137539.726,0.744952
298330.669,4137539.862,0.752662
298330.815,4137539.999,0.758738
298330.960,4137540.137,0.763186
298331.104,4137540.276,0.766009
298331.248,4137540.414,0.767211
298331.392,4137540.553,0.766792
298331.536,4137540.692,0.764754
298331.681,4137540.830,0.761094
298331.826,4137540.968,0.755811
298331.972,4137541.104,0.748901
298332.119,4137541.240,0.744900
298332.266,4137541.376,0.751353
298332.411,4137541.514,0.767011
298332.554,4137541.654,0.782630
298332.694,4137541.796,0.796494
298332.833,4137541.939,0.808596
298332.971,4137542.085,0.818934
298333.107,4137542.231,0.827509
298333.241,4137542.379,0.834326
298333.375,4137542.528,0.839389
298333.509,4137542.677,0.842703
298333.642,4137542.826,0.844270
298333.774,4137542.976,0.844093
298333.907,4137543.125,0.842173
298334.041,4137543.274,0.838507
298334.175,4137543.422,0.833094
298334.310,4137543.570,0.825929
298334.446,4137543.716,0.818944
298334.583,4137543.863,0.821691
298334.718,4137544.010,0.834591
298334.851,4137544.159,0.848460
298334.982,4137544.310,0.860869
298335.112,4137544.462,0.871814
298335.240,4137544.616,0.881292
298335.366,4137544.771,0.889306
298335.492,4137544.927,0.895857
298335.616,4137545.083,0.900947
298335.740,4137545.240,0.904581
298335.864,4137545.397,0.906761
298335.987,4137545.555,0.907487
298336.110,4137545.713,0.906762
298336.233,4137545.870,0.904583
298336.357,4137546.027,0.900950
298336.482,4137546.183,0.895859
298336.607,4137546.339,0.890488
298336.733,4137546.495,0.892171
298336.858,4137546.651,0.895199
298336.983,4137546.807,0.897937
298337.108,4137546.963,0.900385
298337.232,4137547.120,0.902542
298337.356,4137547.277,0.904408
298337.479,4137547.435,0.905985
298337.602,4137547.592,0.907271
298337.725,4137547.750,0.908267
298337.848,4137547.907,0.908973
298337.971,4137548.065,0.909388
298338.094,4137548.223,0.909514
298338.217,4137548.381,0.909349
298338.340,4137548.539,0.908895
298338.463,4137548.696,0.908150
298338.586,4137548.854,0.907162
298338.709,4137549.011,0.906347
298338.832,4137549.169,0.905802
298338.956,4137549.326,0.905525
298339.079,4137549.484,0.905517
298339.203,4137549.641,0.905628
298339.326,4137549.798,0.905742
298339.450,4137549.956,0.905860
298339.573,4137550.113,0.905980
298339.696,4137550.270,0.906103
298339.820,4137550.428,0.906229
298339.943,4137550.585,0.906358
298340.066,4137550.743,0.906491
298340.190,4137550.900,0.906626
298340.313,4137551.058,0.906765
298340.436,4137551.215,0.906906
298340.559,4137551.373,0.907050
298340.683,4137551.530,0.907198
298340.806,4137551.688,0.907349
298340.929,4137551.845,0.907502
298341.052,4137552.003,0.907597
298341.175,4137552.161,0.907594
298341.298,4137552.318,0.907493
298341.421,4137552.476,0.907294
298341.545,4137552.633,0.906996
298341.668,4137552.791,0.906600
298341.791,4137552.948,0.906105
298341.915,4137553.106,0.905513
298342.038,4137553.263,0.904823
298342.162,4137553.420,0.904134
298342.285,4137553.577,0.903503
298342.409,4137553.734,0.902928
298342.533,4137553.891,0.902410
298342.657,4137554.048,0.901950
298342.781,4137554.205,0.901546
298342.905,4137554.362,0.901200
298343.029,4137554.519,0.900910
298343.154,4137554.676,0.900678
298343.278,4137554.832,0.900503
298343.402,4137554.989,0.900384
298343.526,4137555.146,0.900323
298343.651,4137555.302,0.900319
298343.775,4137555.459,0.900372
298343.899,4137555.616,0.900482
298344.023,4137555.773,0.900656
298344.148,4137555.929,0.900898
298344.272,4137556.086,0.901207
298344.396,4137556.243,0.901583
298344.520,4137556.400,0.902027
298344.644,4137556.557,0.902539
298344.768,4137556.714,0.903117
298344.891,4137556.871,0.903696
298345.015,4137557.028,0.904230
298345.139,4137557.185,0.904717
298345.262,4137557.342,0.905158
298345.386,4137557.500,0.905553
298345.509,4137557.657,0.905902
298345.633,4137557.815,0.906205
298345.756,4137557.972,0.906462
298345.879,4137558.129,0.906673
298346.002,4137558.287,0.906838
298346.126,4137558.444,0.906957
298346.249,4137558.602,0.907030
298346.372,4137558.760,0.907057
298346.495,4137558.917,0.907038
298346.618,4137559.075,0.906973
298346.742,4137559.232,0.906862
298346.865,4137559.390,0.906705
298346.988,4137559.547,0.906502
298347.112,4137559.705,0.906253
298347.235,4137559.862,0.905958
298347.358,4137560.019,0.905617
298347.482,4137560.177,0.905231
298347.605,4137560.334,0.904798
298347.729,4137560.491,0.904319
298347.853,4137560.648,0.903795
298347.976,4137560.805,0.903255
298348.100,4137560.962,0.902752
298348.224,4137561.119,0.902289
298348.348,4137561.276,0.901865
298348.472,4137561.433,0.901480
298348.596,4137561.590,0.901134
298348.720,4137561.747,0.900826
298348.845,4137561.904,0.900558
298348.969,4137562.060,0.900329
298349.093,4137562.217,0.900139
298349.217,4137562.374,0.899988
298349.342,4137562.530,0.899876
298349.466,4137562.687,0.899804
298349.590,4137562.844,0.899770
298349.715,4137563.000,0.899775
298349.839,4137563.157,0.899825
298349.964,4137563.313,0.899930
298350.088,4137563.470,0.900090
298350.212,4137563.627,0.900304
298350.336,4137563.783,0.900573
298350.461,4137563.940,0.900897
298350.585,4137564.097,0.901276
298350.709,4137564.254,0.901709
298350.833,4137564.411,0.902197
298350.957,4137564.568,0.902740
298351.081,4137564.725,0.903338
298351.204,4137564.882,0.903990
298351.328,4137565.039,0.904680
298351.451,4137565.196,0.905311
298351.575,4137565.354,0.905867
298351.698,4137565.511,0.906348
298351.822,4137565.669,0.906754
298351.945,4137565.826,0.907085
298352.068,4137565.984,0.907341
298352.191,4137566.141,0.907522
298352.314,4137566.299,0.907628
298352.437,4137566.456,0.907659
298352.560,4137566.614,0.907615
298352.684,4137566.772,0.907496
298352.807,4137566.929,0.907303
298352.930,4137567.087,0.907034
298353.053,4137567.244,0.906690
298353.176,4137567.402,0.906303
298353.300,4137567.559,0.906023
298353.423,4137567.717,0.905867
298353.547,4137567.874,0.905838
298353.670,4137568.031,0.905933
298353.793,4137568.189,0.906154
298353.917,4137568.346,0.906501
298354.040,4137568.504,0.906972
298354.163,4137568.661,0.907570
298354.286,4137568.819,0.908292
298354.409,4137568.977,0.909125
298354.532,4137569.134,0.909776
298354.655,4137569.292,0.910134
298354.777,4137569.450,0.910199
298354.900,4137569.608,0.909992
298355.023,4137569.766,0.909745
298355.146,4137569.924,0.909523
298355.269,4137570.082,0.909325
298355.391,4137570.239,0.909151
298355.514,4137570.397,0.909001
298355.637,4137570.555,0.908875
298355.760,4137570.713,0.908773
298355.883,4137570.871,0.908696
298356.006,4137571.028,0.908642
298356.129,4137571.186,0.908612
298356.252,4137571.344,0.908607
298356.375,4137571.501,0.908626
298356.498,4137571.659,0.908668
298356.621,4137571.817,0.908735
298356.744,4137571.975,0.908823
298356.867,4137572.132,0.908907
298356.990,4137572.290,0.908985
298357.113,4137572.448,0.909055
298357.235,4137572.606,0.909118
298357.358,4137572.763,0.909174
298357.481,4137572.921,0.909222
298357.604,4137573.079,0.909263
298357.727,4137573.237,0.909296
298357.850,4137573.395,0.909322
298357.973,4137573.552,0.909341
298358.095,4137573.710,0.909352
298358.218,4137573.868,0.909356
298358.341,4137574.026,0.909353
298358.464,4137574.184,0.909343
298358.587,4137574.342,0.909326
298358.710,4137574.499,0.909308
298358.833,4137574.657,0.909289
298358.955,4137574.815,0.909271
298359.078,4137574.973,0.909252
298359.201,4137575.131,0.909234
298359.324,4137575.288,0.909215
298359.447,4137575.446,0.909195
298359.570,4137575.604,0.909176
298359.693,4137575.762,0.909156
298359.815,4137575.920,0.909136
298359.938,4137576.077,0.909116
298360.061,4137576.235,0.909095
298360.184,4137576.393,0.909075
298360.307,4137576.551,0.909054
298360.430,4137576.708,0.909033
298360.553,4137576.866,0.909015
298360.676,4137577.024,0.909000
298360.799,4137577.182,0.908987
298360.922,4137577.340,0.908977
298361.044,4137577.497,0.908970
298361.167,4137577.655,0.908965
298361.290,4137577.813,0.908963
298361.413,4137577.971,0.908964
298361.536,4137578.128,0.908968
298361.659,4137578.286,0.908974
298361.782,4137578.444,0.908983
298361.905,4137578.602,0.908995
298362.028,4137578.759,0.909009
298362.151,4137578.917,0.909026
298362.273,4137579.075,0.909045
298362.396,4137579.233,0.909065
298362.519,4137579.391,0.909086
298362.642,4137579.548,0.909107
298362.765,4137579.706,0.909128
298362.888,4137579.864,0.909150
298363.011,4137580.022,0.909173
298363.134,4137580.179,0.909196
298363.257,4137580.337,0.909219
298363.379,4137580.495,0.909243
298363.502,4137580.653,0.909268
298363.625,4137580.811,0.909293
298363.748,4137580.969,0.909319
298363.871,4137581.126,0.909345
298363.994,4137581.284,0.909367
298364.116,4137581.442,0.909378
298364.239,4137581.600,0.909382
298364.362,4137581.758,0.909378
298364.485,4137581.915,0.909367
298364.608,4137582.073,0.909349
298364.731,4137582.231,0.909323
298364.854,4137582.389,0.909290
298364.976,4137582.547,0.909249
298365.099,4137582.704,0.909201
298365.222,4137582.862,0.909146
298365.345,4137583.020,0.909083
298365.468,4137583.178,0.909013
298365.591,4137583.336,0.908935
298365.714,4137583.493,0.908850
298365.837,4137583.651,0.908758
298365.960,4137583.809,0.908670
298366.083,4137583.967,0.908609
298366.206,4137584.124,0.908574
298366.329,4137584.282,0.908564
298366.451,4137584.440,0.908581
298366.574,4137584.597,0.908624
298366.697,4137584.755,0.908694
298366.820,4137584.913,0.908789
298366.943,4137585.071,0.908910
298367.066,4137585.228,0.909058
298367.189,4137585.386,0.909231
298367.312,4137585.544,0.909431
298367.435,4137585.702,0.909657
298367.558,4137585.860,0.909909
298367.680,4137586.018,0.910187
298367.803,4137586.176,0.910357
298367.926,4137586.333,0.910256
298368.048,4137586.491,0.909885
298368.171,4137586.649,0.909243
298368.294,4137586.807,0.908331
298368.417,4137586.965,0.907148
298368.541,4137587.122,0.905883
298368.664,4137587.279,0.904914
298368.788,4137587.437,0.904251
298368.911,4137587.594,0.903894
298369.035,4137587.751,0.903845
298369.159,4137587.908,0.904033
298369.282,4137588.065,0.904235
298369.406,4137588.222,0.904436
298369.530,4137588.380,0.904634
298369.653,4137588.537,0.904830
298369.777,4137588.694,0.905023
298369.900,4137588.851,0.905215
